TIPO DE USO,CLASE DE FUENTE,CUENCA,CÓDIGO DE CUENCA,DISPONIBILIDAD HÍDRICA,AUTORIDAD LOCAL DEL AGUA (ALA),AUTORIDAD ADMINISTRATIVA DEL AGUA (AAA),DEPARTAMENTO,PROVINCIA,DISTRITO,RAZÓN SOCIAL,N DE RUC,VIGENTE EN REGISTRO DE LA ANA,TIPO DE PERMISO,TIPO DE FUENTE DE AGUA,NOMBRE DE LA FUENTE DE AGUA,N° DE RESOLUCIÓN
Minero,Superficial,Intercuenca Alto Marañón IV,49897,Alta,Chotano Llaucano,Marañón,Cajamarca,Hualgayoc,Hualgayoc,Gold Fields La Cima S.A.,20507828915,SI,Licencia,Quebrada,Las Gordas,0751-2008
Minero,Superficial,Intercuenca Alto Marañón IV,49897,Alta,Chotano Llaucano,Marañón,Cajamarca,Hualgayoc,Hualgayoc,Gold Fields La Cima S.A.,20507828915,SI,Licencia,Quebrada,Las Águilas,0751-2008
Minero,Subterráneo,Intercuenca Alto Marañón IV,49897,Media,Chotano Llaucano,Marañón,Cajamarca,Hualgayoc,Hualgayoc,Gold Fields La Cima S.A.,20507828915,SI,Licencia,Acuífero,Chorro Blanco,0800-2008
Minero,Superficial,Intercuenca Alto Marañón IV,49897,Alta,Cajamarca,Marañón,Cajamarca,Hualgayoc,Hualgayoc,Gold Fields La Cima S.A.,20507828915,SI,Licencia,No identificado,No Identificado,0944-2008
Minero,Subterráneo,Intercuenca Alto Marañón IV,49897,Alta,Cajamarca,Marañón,Cajamarca,Hualgayoc,Hualgayoc,Gold Fields La Cima S.A.,20507828915,SI,Licencia,Acuífero,Pozo,0944-2008
Minero,Subterráneo,Intercuenca Alto Marañón IV,49897,Alta,Chotano Llaucano,Marañón,Cajamarca,Hualgayoc,Hualgayoc,Gold Fields La Cima S.A.,20507828915,SI,Licencia,No identificado,No Identificado,0944-2008
Minero,Subterráneo,Intercuenca Alto Marañón IV,49897,Media,Chotano Llaucano,Marañón,Cajamarca,Hualgayoc,Hualgayoc,Gold Fields La Cima S.A.,20507828915,NO,Permiso,Acuífero,No Identificado,0465-2009
Minero,Superficial,Intercuenca Alto Marañón IV,49897,Alta,Cajamarca,Marañón,Cajamarca,Hualgayoc,Hualgayoc,Gold Fields La Cima S.A.,20507828915,NO,Permiso,Filtración,Mina Carolina,0465-2009
Minero,Superficial,Cuenca Chicama,13772,Baja,Chicama,Huarmey Chicama,La Libertad,Gran Chimu,Lucma,Inversiones Generales El Libertador II S.A.C.,,SI,Autorización,Manantial,Bocamina Rosita,0225-2013
Minero,Superficial,Intercuenca Alto Marañón IV,49897,Alta,Cajamarca,Marañón,Cajamarca,Hualgayoc,Hualgayoc,Gold Fields La Cima S.A.,20507828915,NO,Permiso,Río,Tingo,0094-2010
Minero,Superficial,Intercuenca Alto Marañón IV,49897,Alta,Cajamarca,Marañón,Cajamarca,Hualgayoc,Hualgayoc,Gold Fields La Cima S.A.,20507828915,NO,Permiso,Río,Tingo,0094-2010
Minero,Superficial,Intercuenca Alto Marañón IV,49897,Alta,Cajamarca,Marañón,Cajamarca,Hualgayoc,Hualgayoc,Gold Fields La Cima S.A.,20507828915,NO,Permiso,Río,Tingo,0094-2010
Minero,Superficial,Intercuenca Alto Marañón IV,49897,Alta,Chotano Llaucano,Marañón,Cajamarca,Hualgayoc,Hualgayoc,Gold Fields La Cima S.A.,20507828915,NO,Permiso,Río,Tingo,0094-2010
Minero,Superficial,Cuenca Quilca - Vitor - Chili,132,Alta,Tambo Alto Tambo,Caplina Ocoña,Moquegua,General Sanchez Cerro,Ubinas,Gold Fields La Cima S.A.,20348535685,NO,Autorización,Quebrada,Coalaque,0413-2011
Minero,Superficial,Cuenca Ilave,016,Alta,Ilave,Titicaca,Puno,Puno,Pichacani Laraqueri,Gold Fields La Cima S.A.,20536671391,NO,Autorización,Quebrada,Millo,0257-2012
Minero,Superficial,Cuenca Tambo,1318,Alta,Tambo Alto Tambo,Caplina Ocoña,Moquegua,General Sanchez Cerro,Ichuña,Gold Fields La Cima S.A.,20536671391,NO,Autorización,Quebrada,Chillihualaya,0556-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Sicuani,Urubamba Vilcanota,Cusco,Espinar,Suyckutambo,Goldplata Resources Perú S.A.C.,20513188626,SI,Licencia,Manantial,Ursula,0210-2010
Minero,Superficial,Cuenca Tahuayo,49796,Alta,Iquitos,Amazonas,Loreto,Maynas,Fernando Lores,"Gran Tierra Energy Inc, Sucursal Del Perú",20513842377,SI,Autorización,Quebrada,Tamshiyacu,0036-2010
Minero,Superficial,Cuenca Nanay,49794,Alta,Iquitos,Amazonas,Loreto,Maynas,Punchana,"Gran Tierra Energy Inc, Sucursal del Perú",20513842377,SI,Autorización,Río,Momon,0001-2011
Minero,Superficial,Cuenca Tahuayo,49796,Alta,Iquitos,Amazonas,Loreto,Maynas,Fernando Lores,Gran Tierra Energy Perú S.R.L,20513842377,SI,Autorización,Quebrada,Sharsayco,0054-2011
Minero,Superficial,Intercuenca Medio Bajo Marañón,4983,Alta,Iquitos,Amazonas,Loreto,Requena,Puinahua,"Harken del Perú Ltda, Sucursal del Perú",20502653238,SI,Autorización,Río,Ucayali,0007-2011
Minero,Superficial,Intercuenca Medio Bajo Marañón,4983,Alta,Iquitos,Amazonas,Loreto,Requena,Puinahua,"Harken del Perú Ltda, Sucursal del Perú",20502653238,SI,Autorización,Río,Ucayali,0008-2011
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,NO,Autorización,Quebrada,Cuñahuiri (Pc-1),0339-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,NO,Autorización,Quebrada,Cuñahuiri (Pc-2),0339-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,NO,Autorización,Quebrada,Huayllachane,0339-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,NO,Autorización,Quebrada,Huayllachane,0339-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,NO,Autorización,Quebrada,Huayllachane,0339-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,NO,Autorización,Quebrada,Cunahuiri (Pc-6),0339-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,NO,Autorización,Quebrada,Huayllachane,0339-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,NO,Autorización,Quebrada,Huayllachane,0339-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,SI,Autorización,Quebrada,Fortunia (Cam-Ap-02),0340-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,SI,Autorización,Quebrada,Ichuny (Af-1),0340-2012
Minero,Superficial,Cuenca Chicama,13772,Baja,Chicama,Huarmey Chicama,La Libertad,Gran Chimu,Lucma,Inversiones Generales El Libertador II S.A.C.,,SI,Autorización,Manantial,Bocamina San Cipriano,0225-2013
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,SI,Autorización,Quebrada,Chalhuany (Af-2),0340-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,SI,Autorización,Quebrada,Canal Fortunia (Af-3),0340-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,SI,Autorización,Quebrada,Canal San Antonio (Af-4),0340-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,SI,Autorización,Manantial,Sayhualoma,0340-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,SI,Autorización,Manantial,Iscco Orcco 1,0340-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,SI,Autorización,Manantial,Iscco Orcco,0340-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,SI,Autorización,Manantial,Iscco Orcco 3,0340-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,SI,Autorización,Manantial,Iscco Orcco 2,0340-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,SI,Autorización,Manantial,Campamento San Antonio (Msa-01),0340-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,SI,Autorización,Manantial,Ramadereoc,0340-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,SI,Autorización,Manantial,Iscco Orcco 6,0340-2012
Minero,Superficial,Cuenca Chicama,13772,Baja,Chicama,Huarmey Chicama,La Libertad,Gran Chimu,Lucma,Inversiones Generales El Libertador II S.A.C.,,SI,Autorización,Manantial,Campamento Minero,0225-2013
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,NO,Autorización,Quebrada,Pc-Tmf1,0341-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,NO,Autorización,Quebrada,Pc-Tmf2,0341-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,NO,Autorización,Quebrada,Pc-Tmf3,0341-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,NO,Autorización,Quebrada,S/N 6407,0012-2012
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,SI,Licencia,Quebrada,Chillororya,0046-2015
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,SI,Licencia,Quebrada,Huayllachane,0046-2015
Minero,Superficial,Intercuenca Alto Apurímac,4999,Alta,Alto Apurímac-Velille,Pampas Apurímac,Cusco,Chumbivilcas,Velille,Hudbay Perú S.A.C.,20511165181,SI,Licencia,Quebrada,Soropata,0046-2015
Minero,Superficial,Cuenca Ilpa,0174,Alta,Ilave,Titicaca,Puno,Puno,Mañazo,Iamgold Perú S.A.,20517604764,NO,Autorización,Quebrada,No Identificado,0115-2010
Minero,Superficial,Cuenca Tambo,1318,Media,Chili,Caplina Ocoña,Arequipa,Arequipa,Yarabamba,Junefield Group S.A.,,SI,Licencia,Manantial,Cachihuasi,0443-2012
Minero,Superficial,Cuenca Ilpa,0174,Alta,Ilave,Titicaca,Puno,Puno,Mañazo,Iamgold Perú S.A.,20517604764,NO,Autorización,Quebrada,Catahui,0014-2011
Minero,Superficial,Cuenca Tambo,1318,Alta,Tambo Alto Tambo,Caplina Ocoña,Moquegua,General Sanchez Cerro,Ichuña,Iamgold Perú S.A.,20517604764,NO,Autorización,Quebrada,Potosi,0232-2012
Minero,Superficial,Cuenca Tambo,1318,Alta,Tambo Alto Tambo,Caplina Ocoña,Moquegua,General Sanchez Cerro,Ichuña,Iamgold Perú S.A.,20517604764,NO,Autorización,Quebrada,Potosi,0232-2012
Minero,Superficial,Cuenca Tambo,1318,Alta,Tambo Alto Tambo,Caplina Ocoña,Moquegua,General Sanchez Cerro,Ichuña,Iamgold Perú S.A.,20517604764,NO,Autorización,Quebrada,Pataqueña,0232-2012
Minero,Superficial,Cuenca Tambo,1318,Alta,Tambo Alto Tambo,Caplina Ocoña,Moquegua,General Sanchez Cerro,Ichuña,Iamgold Perú S.A.,20517604764,NO,Autorización,Quebrada,Pataqueña,0232-2012
Minero,Superficial,Cuenca Tambo,1318,Alta,Tambo Alto Tambo,Caplina Ocoña,Moquegua,General Sanchez Cerro,Ichuña,Iamgold Perú S.A.,20517604764,NO,Autorización,Quebrada,Pataqueña,0232-2012
Minero,Superficial,Cuenca Coata,0176,Alta,Juliaca,Titicaca,Puno,Lampa,Palca,Inversiones San Jose 2004 S.A.C.,20509554430,NO,Permiso,Quebrada,Wichay Occocucho,0166-2007
Minero,Subterráneo,Cuenca Coata,0176,Alta,Juliaca,Titicaca,Puno,Lampa,Lampa,Inversiones San Jose 2004 S.A.C.,20509554430,NO,Permiso,Acuífero,Juliaca,0226-2007
Minero,Superficial,Cuenca Santa,1376,Alta,Huaraz,Huarmey Chicama,Áncash,Recuay,Catac,Kartikay Perúvian Mining Company S.A.C.,20516766370,NO,Autorización,Quebrada,Orcon,0192-2009
Minero,Superficial,Cuenca Crisnejas,49898,Alta,Huamachuco,Marañón,La Libertad,Sanchez Carrion,Huamachuco,La Arena S.A,20205467603,NO,Autorización,Manantial,La Pampa,0262-2010
Minero,Superficial,Cuenca Crisnejas,49898,Alta,Huamachuco,Marañón,La Libertad,Sanchez Carrion,Huamachuco,La Arena S.A,20205467603,NO,Autorización,Quebrada,Los Fraylones,0262-2010
Minero,Superficial,Cuenca Tambo,1318,Media,Chili,Caplina Ocoña,Arequipa,Arequipa,Yarabamba,Junefield Group S.A.,,SI,Autorización,Río,Yarabamba,0745-2014
Minero,Subterráneo,Cuenca Crisnejas,49898,Alta,Huamachuco,Marañón,La Libertad,Sanchez Carrion,Huamachuco,La Arena S.A,20205467603,SI,Licencia,Acuífero,No Identificado,0297-2012
Minero,Superficial,Cuenca Quilca - Vitor - Chili,132,Media,Chili,Caplina Ocoña,Arequipa,Arequipa,Vitor,Las Lomas de Arequipa S.A.C,,SI,Autorización,Río,Vitor,0740-2014
Minero,Subterráneo,Cuenca Acari,13718,Media,Chaparra Acari,Chaparra Chincha,Arequipa,Caraveli,Acari,Las Mellizas Compañía Minera S.A.C.,20536329634,SI,Autorización,Acuífero,No Identificado,0203-2012
Minero,Superficial,Cuenca Mantaro,4996,Alta,Mantaro,Mantaro,Junín,Yauli,Suitucancha,Minas Pachancoto S.A.,20263981422,SI,Licencia,Reservorio,Natural,0024-2010
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Pomabamba,Marañón,Áncash,Sihuas,Cashapampa,Minera Aguila de Oro S.A.C.,20513397543,SI,Autorización,No identificado,No Identificado,0315-2009
Poblacional,Superficial,Intercuenca Alto Marañón V,49899,Alta,Pomabamba,Marañón,Áncash,Sihuas,Cashapampa,Minera Aguila de Oro S.A.C.,20513397543,SI,Autorización,Laguna,Winchus,0326-2009
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Pomabamba,Marañón,Áncash,Sihuas,Cashapampa,Minera Aguila de Oro S.A.C.,20513397543,SI,Autorización,No identificado,No Identificado,0049-2011
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Pomabamba,Marañón,Áncash,Sihuas,Cashapampa,Minera Aguila de Oro S.A.C.,20513397543,SI,Autorización,Quebrada,Bocamina Aguila,0049-2011
Energético,Superficial,Cuenca Santa,1376,Alta,Huaraz,Huarmey Chicama,Áncash,Huaraz,Huaraz,Minera Alianza S.A.,20101082254,NO,Licencia,Río,Pariac,0001-1997
Minero,Superficial,Cuenca Inambari,46648,Alta,Tambota - Inambari,Madre De Dios,Puno,Sandia,Alto Inambari,Minera Alto Inambari Srl,20514797260,SI,Licencia,Quebrada,Chunchusmayo,0082-2012
Minero,Superficial,Cuenca Santa,1376,Alta,Santa Lacramarca Nepeña,Huarmey Chicama,Áncash,Santa,Macate,Minera Anaconda Perú S.A.,20207167623,NO,Autorización,Quebrada,Rio Grande,0029-2010
Minero,Superficial,Cuenca Ilo - Moquegua,13172,Baja,Moquegua,Caplina Ocoña,Moquegua,Mariscal Nieto,Moquegua,Minera Anaconda Perú S.A.,20207167623,SI,Autorización,Río,Tumilaca,0310-2013
Minero,Superficial,Cuenca Ilo - Moquegua,13172,Baja,Moquegua,Caplina Ocoña,Moquegua,Mariscal Nieto,Torata,Minera Anaconda Perú S.A.,20207167623,SI,Autorización,Río,Otora,0327-2013
Otros usos,Superficial,Cuenca Grande,1372,Alta,Bajo Apurímac-Pampas,Pampas Apurímac,Ayacucho,Lucanas,Huacuas,Minera Anaconda Perú S.A.,20207167623,NO,Autorización,Riachuelo,Pitusaja,0434-2013
Otros usos,Superficial,Cuenca Pampas,4998,Alta,Bajo Apurímac-Pampas,Pampas Apurímac,Ayacucho,Huanca Sancos,Sancos,Minera Anaconda Perú S.A.,20207167623,NO,Autorización,Riachuelo,Chuspisora,0434-2013
Minero,Superficial,Cuenca Ilo - Moquegua,13172,Baja,Moquegua,Caplina Ocoña,Moquegua,Mariscal Nieto,Moquegua,Minera Anaconda Perú S.A.,20207167623,NO,Autorización,Manantial,Inia,0206-2014
Minero,Superficial,Intercuenca Alto Marañón IV,49897,Alta,Cajamarca,Marañón,Cajamarca,Cajamarca,Encañada,Minera Anglo American Michiquillay S.A.,20516023318,NO,Autorización,Quebrada,Michiquillay,0052-2012
Minero,Superficial,Intercuenca Alto Marañón IV,49897,Alta,Cajamarca,Marañón,Cajamarca,Cajamarca,Encañada,Minera Anglo American Michiquillay S.A.,20516023318,NO,Autorización,Quebrada,Michiquillay,0052-2012
Minero,Subterráneo,Cuenca Yauca,13716,Media,Chaparra Acari,Chaparra Chincha,Ayacucho,Parinacochas,Pullo,Minera Aurifera Chimu Sac,20523689011,SI,Licencia,Acuífero,No Identificado,0006-2011
Poblacional,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,NO,Permiso,Quebrada,Molinetes,0066-1996
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,NO,Licencia,No identificado,No Identificado,0010-1998
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,NO,Licencia,No identificado,No Identificado,0009-1998
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,NO,Licencia,Quebrada,Mushmush Bajo,0008-1998
Poblacional,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,NO,Licencia,Manantial,Senegal,0010-1998
Poblacional,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,NO,Licencia,Quebrada,Parcoy,0009-1998
Poblacional,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,NO,Licencia,Quebrada,Mushmush Alto,0008-1998
Industrial,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,NO,Licencia,No identificado,No Identificado,0008-1998
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,SI,Autorización,Laguna,Blanca,0063-2003
Poblacional,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,SI,Autorización,Quebrada,Molinetes O Chucaque,0063-2003
Poblacional,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,SI,Autorización,Quebrada,Pomachay,0063-2003
Poblacional,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,SI,Autorización,Río,Mishito,0063-2003
Minero,Superficial,Cuenca Chicama,13772,Baja,Chicama,Huarmey Chicama,La Libertad,Otuzco,Huaranchal ,Matrix Gold Mining Investment S.A.,,SI,Autorización,Quebrada,Igor,0142-2004
Poblacional,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,SI,Autorización,Quebrada,Potacocha,0063-2003
Poblacional,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,SI,Autorización,Quebrada,El Potrero,0063-2003
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,SI,Autorización,Quebrada,Molinetes,0227-2004
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,SI,Autorización,Río,Mishito,0227-2004
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,SI,Autorización,Quebrada,Potacocha,0227-2004
Poblacional,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,SI,Autorización,Quebrada,Molinetes,0227-2004
Poblacional,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,SI,Autorización,Quebrada,Potacocha,0227-2004
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,SI,Licencia,Quebrada,Pomachay,0409-2010
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,SI,Licencia,Río,Mishito,0413-2010
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,SI,Licencia,Quebrada,Potacocha,0414-2010
Minero,Superficial,Intercuenca Alto Marañón V,49899,Alta,Huamachuco,Marañón,La Libertad,Pataz,Parcoy,Minera Aurifera Retamas S.A.,20132367800,SI,Licencia,Quebrada,Potrero,0415-2010
Minero,Superficial,Cuenca Santa,1376,Alta,Huaraz,Huarmey Chicama,Áncash,Huaraz,Independencia,Minera Barrick Misquichilca S.A.,20209133394,SI,Licencia,Quebrada,Pacchac,0071-1998
Minero,Superficial,Cuenca Santa,1376,Alta,Huaraz,Huarmey Chicama,Áncash,Huaraz,Independencia,Minera Barrick Misquichilca S.A.,20209133394,SI,Licencia,Quebrada,Huellap,0071-1998
Minero,Subterráneo,Cuenca Santa,1376,Alta,Huaraz,Huarmey Chicama,Áncash,Huaraz,Independencia,Minera Barrick Misquichilca S.A.,20209133394,NO,Autorización,Acuífero,No Identificado,0040-1998
Minero,Subterráneo,Cuenca Santa,1376,Alta,Huaraz,Huarmey Chicama,Áncash,Huaraz,Independencia,Minera Barrick Misquichilca S.A.,20209133394,NO,Autorización,Acuífero,No Identificado,0040-1998
Minero,Subterráneo,Cuenca Santa,1376,Alta,Huaraz,Huarmey Chicama,Áncash,Huaraz,Independencia,Minera Barrick Misquichilca S.A.,20209133394,NO,Autorización,Acuífero,No Identificado,0040-1998
Poblacional,Subterráneo,Cuenca Santa,1376,Alta,Huaraz,Huarmey Chicama,Áncash,Huaraz,Tarica,Minera Barrick Misquichilca S.A.,20209133394,SI,Licencia,Acuífero,No Identificado,0258-2000
Minero,Superficial,Cuenca Santa,1376,Baja,Chicama,Huarmey Chicama,La Libertad,Santiago De Chuco,Quiruvilca,Minera Barrick Misquichilca S.A.,20209133394,NO,Autorización,Laguna,Callacuyan,0116-2002
